ID,Sent_1,Sent_2,Sent_3,Sent_4,Sent_5,Sent_6,Sent_7,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Answer_value_1,Answer_value_2,Answer_value_3,Answer_value_4,Answer_value_5,Answer_value_6,Answer_label_1,Answer_label_2,Answer_label_3,Answer_label_4,Answer_label_5,Answer_label_6
118,Le voleur de la voiture du garagiste a fait une embardée .,Les voleurs de la voiture du garagiste ont fait une embardée .,Le voleur des voitures du garagiste a fait une embardée .,Les voleurs des voitures du garagiste ont fait une embardée .,Le voleur de la voiture des garagistes a fait une embardée .,Les voleurs de la voiture des garagistes ont fait une embardée .,Le voleur des voitures des garagistes a fait une embardée .,Le voleur des voitures des garagistes ont fait une embardée .,Les voleurs des voitures et les garagistes ont fait une embardée .,Les voleurs des voitures des garagistes dans les banlieues ont fait une embardée .,Les voleurs des voitures des garagistes a fait une embardée .,Les voleurs de la voiture des garagistes ont fait une embardée .,Les voleurs des voitures des garagistes ont fait une embardée .,False,False,False,False,False,True,N1_alter,coordination,mis_num,agreement_error,N2_alter,True
119,Le responsable du droit de l'immigré va démissionner .,Les responsables du droit de l'immigré vont démissionner .,Le responsable des droits de l'immigré va démissionner .,Les responsables des droits de l'immigré vont démissionner .,Le responsable du droit des immigrés va démissionner .,Les responsables du droit des immigrés vont démissionner .,Le responsable des droits des immigrés va démissionner .,Les responsables des droits des immigrés va démissionner .,Les responsables des droits des immigrés des ports vont démissionner .,Les responsables des droits et les immigrés vont démissionner .,Le responsable des droits des immigrés vont démissionner .,Les responsables du droit des immigrés vont démissionner .,Les responsables des droits des immigrés vont démissionner .,False,False,False,False,False,True,agreement_error,mis_num,coordination,N1_alter,N2_alter,True
120,Le gamin du clochard près de la poubelle pleure .,Les gamins du clochard près de la poubelle pleurent .,Le gamin des clochards près de la poubelle pleure .,Les gamins des clochards près de la poubelle pleurent .,Le gamin du clochard près des poubelles pleure .,Les gamins du clochard près des poubelles pleurent .,Le gamin des clochards près des poubelles pleure .,Les gamins des clochards près des poubelles des voisins pleurent .,Les gamins des clochards près des poubelles pleure .,Le gamin des clochards près des poubelles pleurent .,Les gamins des clochards et des poubelles pleurent .,Les gamins des clochards près des poubelles pleurent .,Les gamins du clochard près des poubelles pleurent .,False,False,False,False,True,False,mis_num,agreement_error,N1_alter,coordination,True,N2_alter
121,L'avocat de l'assassin du village va revenir .,Les avocats de l'assassin du village vont revenir .,L'avocat des assassins du village va revenir .,Les avocats des assassins du village vont revenir .,L'avocat de l'assassin des villages va revenir .,Les avocats de l'assassin des villages vont revenir .,L'avocat des assassins des villages va revenir .,Les avocats des assassins et les villages vont revenir .,Les avocats des assassins des villages va revenir .,Les avocats des assassins des villages vont revenir .,L'avocat des assassins des villages vont revenir .,Les avocats de l'assassin des villages vont revenir .,Les avocats des assassins des villages près des lacs vont revenir .,False,False,True,False,False,False,coordination,agreement_error,True,N1_alter,N2_alter,mis_num
122,Le cochon du laboureur du champs se vautrait dans la mare .,Les cochons du laboureur du champs se vautraient dans la mare .,Le cochon des laboureurs du champs se vautrait dans la mare .,Les cochons des laboureurs du champs se vautraient dans la mare .,Le cochon du laboureur des champs se vautrait dans la mare .,Les cochons du laboureur des champs se vautraient dans la mare .,Le cochon des laboureurs des champs se vautrait dans la mare .,Les cochons des laboureurs et les champs se vautraient dans la mare .,Les cochons des laboureurs des champs se vautrait dans la mare .,Les cochons des laboureurs des champs des villes se vautraient dans la mare .,Les cochons du laboureur des champs se vautraient dans la mare .,Les cochons des laboureurs des champs se vautraient dans la mare .,Le cochon des laboureurs des champs se vautraient dans la mare .,False,False,False,False,True,False,coordination,agreement_error,mis_num,N2_alter,True,N1_alter
123,La copine du propriétaire de la villa dormait sur la plage .,Les copines du propriétaire de la villa dormaient sur la plage .,La copine des propriétaires de la villa dormait sur la plage .,Les copines des propriétaires de la villa dormaient sur la plage .,La copine du propriétaire des villas dormait sur la plage .,Les copines du propriétaire des villas dormaient sur la plage .,La copine des propriétaires des villas dormait sur la plage .,Les copines du propriétaire des villas dormaient sur la plage .,Les copines des propriétaires des villas dormait sur la plage .,La copine des propriétaires des villas dormaient sur la plage .,Les copines des propriétaires des villas de mes amis dormaient sur la plage .,Les copines des propriétaires et les villas dormaient sur la plage .,Les copines des propriétaires des villas dormaient sur la plage .,False,False,False,False,False,True,N2_alter,agreement_error,N1_alter,mis_num,coordination,True
124,L'accompagnatrice du musicien de la rue jouait merveilleusement .,Les accompagnatrices du musicien de la rue jouaient merveilleusement .,L'accompagnatrice des musiciens de la rue jouait merveilleusement .,Les accompagnatrices des musiciens de la rue jouaient merveilleusement .,L'accompagnatrice du musicien des rues jouait merveilleusement .,Les accompagnatrices du musicien des rues jouaient merveilleusement .,L'accompagnatrice des musiciens des rues jouait merveilleusement .,L'accompagnatrice des musiciens des rues jouaient merveilleusement .,Les accompagnatrices des musiciens des rues jouait merveilleusement .,Les accompagnatrices du musicien des rues jouaient merveilleusement .,Les accompagnatrices des musiciens des rues des épiceries jouaient merveilleusement .,Les accompagnatrices des musiciens des rues jouaient merveilleusement .,Les accompagnatrices des musiciens et les rues jouaient merveilleusement .,False,False,False,False,True,False,N1_alter,agreement_error,N2_alter,mis_num,True,coordination
125,Le professeur de mon cousin sur la photo ressemble à une star .,Les professeurs de mon cousin sur la photo ressemblent à une star .,Le professeur de mes cousins sur la photo ressemble à une star .,Les professeurs de mes cousins sur la photo ressemblent à une star .,Le professeur de mon cousin sur les photos ressemble à une star .,Les professeurs de mon cousin sur les photos ressemblent à une star .,Le professeur de mes cousins sur les photos ressemble à une star .,Les professeurs de mes cousins et les photos ressemblent à une star .,Le professeur de mes cousins sur les photos ressemblent à une star .,Les professeurs de mon cousin sur les photos ressemblent à une star .,Les professeurs de mes cousins sur les photos en-dessous des étagères ressemblent à une star .,Les professeurs de mes cousins sur les photos ressemble à une star .,Les professeurs de mes cousins sur les photos ressemblent à une star .,False,False,False,False,False,True,coordination,N1_alter,N2_alter,mis_num,agreement_error,True
126,L'entraîneur du vainqueur du match va recevoir une grosse récompense .,Les entraîneurs du vainqueur du match vont recevoir une grosse récompense .,L'entraîneur des vainqueurs du match va recevoir une grosse récompense .,Les entraîneurs des vainqueurs du match vont recevoir une grosse récompense .,L'entraîneur du vainqueur des matchs va recevoir une grosse récompense .,Les entraîneurs du vainqueur des matchs vont recevoir une grosse récompense .,L'entraîneur des vainqueurs des matchs va recevoir une grosse récompense .,L'entraîneur des vainqueurs des matchs vont recevoir une grosse récompense .,Les entraîneurs des vainqueurs des matchs vont recevoir une grosse récompense .,Les entraîneurs des vainqueurs et les matchs vont recevoir une grosse récompense .,Les entraîneurs des vainqueurs des matchs va recevoir une grosse récompense .,Les entraîneurs des vainqueurs des matchs à éliminations directes vont recevoir une grosse récompense .,Les entraîneurs du vainqueur des matchs vont recevoir une grosse récompense .,False,True,False,False,False,False,N1_alter,True,coordination,agreement_error,mis_num,N2_alter
127,Le possesseur du perroquet dans l'arbre va venir .,Les possesseurs du perroquet dans l'arbre vont venir .,Le possesseur des perroquets dans l'arbre va venir .,Les possesseurs des perroquets dans l'arbre vont venir .,Le possesseur du perroquet dans les arbres va venir .,Les possesseurs du perroquet dans les arbres vont venir .,Le possesseur des perroquets dans les arbres va venir .,Les possesseurs du perroquet dans les arbres vont venir .,Les possesseurs des perroquets dans les arbres vont venir .,Les possesseurs des perroquets dans les arbres va venir .,Le possesseur des perroquets dans les arbres vont venir .,Les possesseurs des perroquets et les arbres vont venir .,Les possesseurs des perroquets dans les arbres des jardins vont venir .,False,True,False,False,False,False,N2_alter,True,agreement_error,N1_alter,coordination,mis_num
128,L'ordinateur avec le programme des expériences est en panne .,Les ordinateurs avec le programme des expériences sont en panne .,L'ordinateur avec les programmes des expériences est en panne .,Les ordinateurs avec les programmes des expériences sont en panne .,L'ordinateur avec le programme est en panne .,Les ordinateurs avec le programme sont en panne .,L'ordinateur avec les programmes est en panne .,L'ordinateur avec les programmes sont en panne .,Les ordinateurs avec les programmes est en panne .,Les ordinateurs et les programmes sont en panne .,Les ordinateurs avec le programme sont en panne .,Les ordinateurs avec les programmes sont en panne .,Les ordinateurs avec les programmes des expériences sont en panne .,False,False,False,False,True,False,N1_alter,agreement_error,coordination,N2_alter,True,mis_num
129,L'exposition avec la peinture des enfants a rencontré un grand succès .,Les expositions avec la peinture des enfants ont rencontré un grand succès .,L'exposition avec les peintures des enfants a rencontré un grand succès .,Les expositions avec les peintures des enfants ont rencontré un grand succès .,L'exposition avec la peinture a rencontré un grand succès .,Les expositions avec la peinture ont rencontré un grand succès .,L'exposition avec les peintures a rencontré un grand succès .,Les expositions et les peintures ont rencontré un grand succès .,L'exposition avec les peintures ont rencontré un grand succès .,Les expositions avec les peintures a rencontré un grand succès .,Les expositions avec les peintures ont rencontré un grand succès .,Les expositions avec la peinture ont rencontré un grand succès .,Les expositions avec les peintures des enfants ont rencontré un grand succès .,False,False,False,True,False,False,coordination,N1_alter,agreement_error,True,N2_alter,mis_num
